tweet	date
Update: At least 13 injured after train at Tsim Sha Tsui MTR station in #HongKong caught fire. Report said a man tried to hurl a petrol bomb https://t.co/ATLip5w94Z 	2017-02-10
#BREAKING At least five injured after fire breaks out on Hong Kong MTR train. Investigation is underway https://t.co/CYGf1y0vAu 	2017-02-10
Hong Kong to return 9 SAF #Terrex vehicles to Singapore, say HK authorities, who have completed probe and say may launch criminal charges https://t.co/u0jNlyB2xE 	2017-01-24
Giant #panda "Le Le" enjoys a #SpringFestival meal at the Hong Kong Ocean Park in #HongKong, south #China, Jan. 16 https://t.co/yhjIYGH03t 	2017-01-16
#BREAKING At least 16 dead after Turkish Airlines cargo plane departed from #HongKong crashes near #Kyrgyzstan's capital #Bishkek: report https://t.co/8P4jpIsEcf 	2017-01-15
#HongKong Chief Secretary Carrie Lam Cheng Yuet-ngor resigns as she prepares to run in the SAR's chief executive election https://t.co/3A7oJSCcxI 	2017-01-12
#Shanghai, #HongKong among world's top 10 competitive cities, ranking 7th and 9th respectively on the list https://t.co/zy0c1fdmUB https://t.co/sJpnCzIarb 	2017-01-03
There is absolutely no room for 'Hong Kong independence' under 'One Country, Two Systems' policy: Dir of #China's HK-Macau Affairs Office https://t.co/M7ncpSZYMz 	2016-12-30
Palace Museum annex to be built in #HongKong https://t.co/C6bWJBC9gG https://t.co/4lpI1tlAzJ 	2016-12-24
President Xi Jinping meets with #HongKong Special Administrative Region (SAR) Chief Executive Leung Chun-ying in Beijing on Friday. https://t.co/WepYmAHuWY 	2016-12-23
#HongKong Wed issues a draft plan to phase out local ivory trade by 2021 https://t.co/6rZfWGJQYu https://t.co/jtBnbiMr1Z 	2016-12-21
China's first self-developed driverless subway line will start operation in Hong Kong on December 28 https://t.co/m1BZ7GhsqX https://t.co/1WYtnPRu7C 	2016-12-21
Chinese FM Wang Yi meets with Leung Chun-ying, Chief Executive of China's #HongKong Special Administrative Region, in Beijing, Wed https://t.co/KrbUWbDXCM 	2016-12-21
#BREAKING: #HongKong Chief Executive Leung Chun-ying announced Fri he will not seek re-election in 2017 https://t.co/imcWCOCaCW 	2016-12-09
#HSBC Hong Kong unveils rainbow lions for #LGBT solidarity https://t.co/yYwXrnLcIj https://t.co/Yo7Ail7240 	2016-12-08
Game on: Trading begins as the long-awaited China's stock connect between Shenzhen and #HongKong starts Monday https://t.co/9vHfwmsXNc https://t.co/A6HwBAT4Ok 	2016-12-05
Long-awaited Shenzhen-Hong Kong Stock Connect officially lauches on Mon, marking another milestone in the opening of #China's capital market https://t.co/5iPDiHJTah 	2016-12-04
#HongKong lodges new legal actions to disqualify four more legislators over invalid oaths https://t.co/Sx5AvcYSO0 https://t.co/Tb6mFTIdtf 	2016-12-02
Individual investors in #Shenzhen-Hong Kong stock connect will enjoy tax break: Finance ministry https://t.co/qhQ5AFEr61 https://t.co/iSLRA8NvYp 	2016-12-01
#HongKong court on Wed rejects appeal by the two disqualified lawmakers who advocate HK independence and used anti-China insults https://t.co/YxjnekX7pb 	2016-11-29
Singapore's hypocrisy exposed after cargo ship from #Taiwan w/ military vehicles on board seized by #HongKong custom https://t.co/xxiw6RYGvq https://t.co/OqPKghr0jd 	2016-11-27
#Singapore's armored vehicles seized by #HongKong customs https://t.co/4r2QAcIJFi https://t.co/bQTxa7TTHJ 	2016-11-25
20 million HKD worth of gold bars were snatched by several men with knives in #robbery on #HongKong street on Tue https://t.co/iANPE3RauQ 	2016-11-22
Chinese President #XiJinping met with #HongKong Chief Executive Leung Chun-ying at #APEC2016 in Lima, Sun https://t.co/56XfYqRBwb 	2016-11-20
No foreign country has right to interfere in Hong Kong affairs, MOFA comments on disqualified legislator-elect's call for #UK intervention https://t.co/3iccHzhQma 	2016-11-18
#HongKong's High Court Tue ruled to disqualify two lawmakers who refused to pledge allegiance to the nation &amp; uphold HK #BasicLaw https://t.co/lsp7M96tE2 	2016-11-15
People from all walks of life in #HongKong held a vehicle parade on Sat in support of #BasicLaw interpretation https://t.co/Io9PBoPx1E https://t.co/JrIoeF4D7E 	2016-11-12
China asks relevant countries not to support "#HongKong independence" forces 	2016-11-08
China tells foreign countries not to intervene in #HongKong affairs https://t.co/bJ2wnFN86y https://t.co/1eydii46Pi 	2016-11-07
Basic Law interpretation demonstrates central govt's firm will in opposing '#HongKong independence': spokesperson https://t.co/gFjlcdU7nv https://t.co/BlvMPu6ozo 	2016-11-06
#NPC Standing Committee unanimously passed its #HongKong Basic Law interpretation, Mon https://t.co/R9tu4gb3dZ 	2016-11-06
Basic Law interpretation expected to counter the advocay of “#HongKong independence”https://t.co/RiuY9CFdCF https://t.co/aRWxTQOhLA 	2016-11-06
China's top legislature on Sat deliberated a draft interpretation to Article 104 of the Basic Law of #HongKong SAR https://t.co/MDKO4K0Y6U https://t.co/Qdg6mlg8Gg 	2016-11-05
The #HongKong Garrison of Chinese People's Liberation Army held a military drill in Hong Kong Special Administrative Region, S China, Oct 31 https://t.co/Ad1L1RKuTk 	2016-10-31
Old Man and the Sea: Pic of an old man sitting leisurely at @Starbucks as Typhoon Haima lashed Hong Kong has gone viral on social media https://t.co/CaaLpTCkrb 	2016-10-22
World's oldest captive #panda put to sleep at #HongKong Ocean Park on Sun after rapid health deterioration over last 2 weeks, she was 38 https://t.co/z8lMSSAOyv 	2016-10-16
Reception celebrating the 67th anniversary of the founding of the PRC is held in Hong Kong Special Administrative Region, south China, Oct 1 https://t.co/0s9oELW5Rl 	2016-10-01
Postal Savings Bank of China's Hong Kong debut fails to make waves despite being world's largest IPO in 2 years https://t.co/J99ERwAjcb https://t.co/35BMNbp0i5 	2016-09-28
Hong Kong-Zhuhai-Macao Bridge, the world's longest cross-sea bridge, nears completion on Mon as deck fully joined up https://t.co/wiG72bupq7 	2016-09-27
Mainland rebukes "#HongKong independence" activities during legislature election 	2016-09-05
#HongKong sports fans welcomes national women's volleyball team during their open bus tour in HK https://t.co/NuqgB2RGZL 	2016-08-29
#HongKong SAR's Chief Executive Leung Chun-ying Sat meets visiting Chinese mainland #Olympics athletes of #Rio2016 https://t.co/cIg9PsoUzL 	2016-08-27
Chinese mainland sports atheles from #Rio2016 meet the press in #HongKong during their 3-day visit https://t.co/3rEPSAKmJ5 	2016-08-27
Chinese mainland Olympic champions to visit Hong Kong, provoke ticket-buying frenzy https://t.co/G3shyfY561 https://t.co/wMA7vssH5h 	2016-08-23
Shenzhen-Hong Kong Stock Connect benefits the Hong Kong stock market more: experts https://t.co/2qfgEmYRrM https://t.co/rOcilNIpFJ 	2016-08-21
#BREAKING #China's State Council has approved the Shenzhen-Hong Kong Stock Connect program: Premier Li Keqiang, Tue https://t.co/yQtiKFxjrF 	2016-08-16
Oldest captive #panda turns 38 in #HongKong 	2016-08-10
17 people were sent to hospital after a bus carrying #HongKong tourists veered off road in Jieyang, #Guangdong Mon https://t.co/hURDq66aCf 	2016-08-08
#HongKong court on Thu convicts 3 men related to the unlawful assembly in front of Hong Kong's Central Gov't Offices https://t.co/tsWwAxPT1P 	2016-07-21
The world's longest cross-sea bridge Hongkong-Zhuhai-Macao Bridge was successfully joined https://t.co/llDRm0Okia https://t.co/PKCry7Wra9 	2016-06-29
Final segment was installed to main body of Hong Kong-Zhuhai-Macao Bridge, world’s longest sea bridge, Tue evening 	2016-06-29
#HongKong to soon become a new member of #AIIB, the bank's president said on Sunday https://t.co/233ByKCg7T https://t.co/T1gpgBKFyO 	2016-06-27
#HongKong becomes the world’s most expensive city for expats: report https://t.co/bM7Lwg2pPr https://t.co/yyc38TshlH 	2016-06-24
#China's ministry of finance to issue 28 bln yuan treasury bonds this year to #HongKong https://t.co/xS876537Ik 	2016-06-21
#HongKong bans import of poultry products from Province of Friesland, #Netherlands 	2016-06-13
#DragonBoat races held across #HongKong on Thur to celebrate traditional #DuanwuFestival https://t.co/VCB1VNh7sT 	2016-06-09
#HongKong suspends live poultry trade after #H7N9 bird flu detected by spot check at a local street market https://t.co/OtVceoIzBX 	2016-06-07
Giant #pandas Ying Ying and Le Le are most popular stars of #HongKong Ocean Park with three red pandas  (Li Peng) https://t.co/2f1K4FeVnG 	2016-05-29
Tourists Sleeping Inside ATM Stall in Hong Kong Sparks Controversy https://t.co/YKYfDIxNYV https://t.co/yHRu0Uhl7L 	2016-05-18
#China's top legislator calls for strong confidence in "one country, two systems", #HongKong 	2016-05-18
Full text of keynote speech of #China's top legislator at #BeltandRoadSummit in #HongKong https://t.co/0UEhNuMuom https://t.co/NnCi7PnFXX 	2016-05-18
#China’s top legislator Zhang Dejiang meets with #HongKong Chief Executive Leung Chun-ying in Hong Kong, Tue https://t.co/KzJXXiCz5W 	2016-05-17
Zhang Dejiang, chairman of the Standing Committee of China's National People's Congress, visits #HongKong May 17-19 https://t.co/QPSNJLeVxn 	2016-05-16
#HongKong, #Shanghai, #Beijing, #Taipei are world's top 10 favorite destinations for luxury retailers: JLL report https://t.co/GUlU97SLv6 	2016-05-13
17 Chinese citizens hurt as #HongKong Airlines flight hit turbulence in #Indonesia(file pic) https://t.co/lqEjd9sh2M https://t.co/hmwodrGGgO 	2016-05-07
4 people, including a Chinese citizen from #HongKong, missing at sea off #Malaysia’s Sabah state – cause unknown https://t.co/8zqQcPyc88 	2016-05-04
#UK becomes second largest offshore #RMB settlement center, following #HongKong: https://t.co/GGEDyUzLG0 https://t.co/Kf5C14SX0a 	2016-05-04
1 worker killed, another injured in an explosion at a construction site in North Point, #HongKong, Wed morning https://t.co/zhhkyg0aVB 	2016-05-03
'@Gucci warns #HongKong over paper fakes for the dead https://t.co/Pd4lrRzwtX https://t.co/N1iPqUpRlp 	2016-04-29
Many are forced to quit after @BBC to relocate Chinese news service fm UK to #HongKong: BBC staff told Global Times https://t.co/F5x6Fn5IPn 	2016-04-27
Amazing stacked architecture of #HongKong shows housing of rather dense population.(Julia Wimmerlin via Mail Online) https://t.co/N3Tv5hfs5Z 	2016-04-23
Suspected arson attack in Sai Kung, #HongKong destroyed six vehicles early Tuesday morning, local media reported. https://t.co/MN66rtS63Y 	2016-04-20
#HongKong @Disneyland Cuts 100 Employees 	2016-04-16
#HongKong man creates his own #ScarlettJohansson robot who knows how to answer "I Love You" https://t.co/IdgUR4KDar https://t.co/P0c6B2z61y 	2016-04-12
The largest imperial seal used by Emperor Kangxi (1654-1722) has been auctioned in #HongKong @Sothebys for some $12M https://t.co/1vJxRfMHU0 	2016-04-06
#HongKong landscape is seen engulfed in heavy fog on April 6, 2016. https://t.co/R9GRHqiTmg 	2016-04-06
#HongKong Chief Executive Poll Set for March 26, 2017 	2016-04-05
#HongKong’s SCMP Ditches Paywall after Acquired by @AlibabaGroup. @SCMP_News 	2016-04-05
Port of Call, #HongKong produced crime film being biggest winner of 35th Hong Kong Film Awards, taking home 7 awards https://t.co/6B8a7AzEFD 	2016-04-03
#HongKong's oldest free broadcaster Asia Television shut down Fri midnight, ending its 59yrs of broadcasting service https://t.co/DM8xhjKpR4 	2016-04-01
Hong Kong Designer Constructs Life-sized Robot 	2016-04-01
‘@standardpoors cut credit outlook for Chinese mainland &amp; Hong Kong from stable to negative https://t.co/AL6kV6RIgQ https://t.co/o9PS7fwYEn 	2016-03-31
China's State Council voiced "resolute opposition" to "#HongKong independence" organization https://t.co/rOiEd4uMPR https://t.co/zL0FeqENTV 	2016-03-30
U.S. amphibious assault ship USS Boxer patrols in #SouthChinaSea after leaving Hong Kong https://t.co/wtvnyxAoNR https://t.co/4Kt5aq37Xf 	2016-03-30
U.S. Navy's Wasp-class amphibious assault ship arrives in #HongKong for visit https://t.co/AZgMrXtZFg https://t.co/AQmdqIrK8a 	2016-03-28
Missing #HongKong bookseller #LeeBo back in Hong Kong after released by mainland police https://t.co/bHQY1p7EI9 https://t.co/A7IAf1LUUf 	2016-03-24
Heavy fog hits S #China's #HongKong Wednesday. Visibility reduced to less than 1 kilometer. https://t.co/qiECvs6k9Y 	2016-03-23
The central gov't will give #HongKong SAR gov't full support to maintain its prosperity &amp; stability: Premier Li #NPC https://t.co/NDevHYrniI 	2016-03-15
Chinese mainland &amp; #HongKong in consultation to launch Shenzhen-Hong Kong stock connect in 2016: Premier Li #NPCLive https://t.co/SvFDYs7pym 	2016-03-15
Hong Kong total #port #cargo throughput has seen a sharp decrease of 13.8% in 2015. https://t.co/Zk6RxjQfQ3 https://t.co/QHV13NzeXH 	2016-03-13
#HongKong Flower Exhibition held at Victoria Park, Fri https://t.co/cnTnIX7Kxg 	2016-03-11
#HongKong's LegCo approves the HK$19.6 bln extra funds Fri to build high-speed railway linking the Chinese mainland https://t.co/xe5JWvGmmU 	2016-03-11
Hong Kong turned away North Korean freighter Gold Star 3, citing UN sanctions, YNA reported Thur https://t.co/VLvNkVNLHY 	2016-03-11
Disturbing: Nazi salute gestured by head of Student Union of Chinese University of #HongKong https://t.co/Mq1wZ61HYG https://t.co/Oy1z0U58qi 	2016-03-09
Over 1,000 women perform yangge #dance to challenge #Guinness World Record in S #China's #HongKong, Sunday. https://t.co/T5IG4a2Bx1 	2016-03-06
8 unexplored #bombs dropped by #Japan during #WWII safely detonated, says Hong Kong police, Sat https://t.co/d8rh8St9nc 	2016-03-06
#China's 13th five-year plan will be "good news" to #HongKong and #Macao, CPPCC spokesperson says Wed https://t.co/EECHwyLz2p 	2016-03-02
